DHT_00004_DHT_REF.spu,DHT_00003_DHT_REF.spu,DHT_00002_DHT_REF.spu,
Wavelength,DHT_00005_B1_NP.spu,DHT_00006_B1_NP.spu,DHT_00007_B1_NP.spu,DHT_00008_B1_NP.spu,DHT_00009_B1_NP.spu,DHT_00010_B1_P.spu,DHT_00011_B1_P.spu,DHT_00012_B1_P.spu,DHT_00013_B1_P.spu,DHT_00014_B1_P.spu,DHT_00015_B1_CT2.spu,DHT_00016_B1_CT2.spu,DHT_00017_B1_CT2.spu,DHT_00018_B1_CT2.spu,DHT_00019_B1_CT2.spu,DHT_00020_B1_CT1.spu,DHT_00021_B1_CT1.spu,DHT_00022_B1_CT1.spu,DHT_00023_B1_CT1.spu,DHT_00024_B1_CT1.spu,DHT_00025_B1_N.spu,DHT_00026_B1_N.spu,DHT_00027_B1_N.spu,DHT_00028_B1_N.spu,DHT_00029_B1_N.spu,DHT_00030_B2_EX3.spu,DHT_00031_B2_EX3.spu,DHT_00032_B2_EX3.spu,DHT_00033_B2_EX3.spu,DHT_00034_B2_EX3.spu,DHT_00035_B2_NP.spu,DHT_00036_B2_NP.spu,DHT_00037_B2_NP.spu,DHT_00038_B2_NP.spu,DHT_00039_B2_NP.spu,DHT_00040_B2_CT2.spu,DHT_00041_B2_CT2.spu,DHT_00042_B2_CT2.spu,DHT_00043_B2_CT2.spu,DHT_00044_B2_CT2.spu,DHT_00045_B2_CT1.spu,DHT_00046_B2_CT1.spu,DHT_00047_B2_CT1.spu,DHT_00048_B2_CT1.spu,DHT_00049_B2_CT1.spu,DHT_00050_B2_N.spu,DHT_00051_B2_N.spu,DHT_00052_B2_N.spu,DHT_00053_B2_N.spu,DHT_00054_B2_N.spu,DHT_00055_B2_P.spu,DHT_00056_B2_P.spu,DHT_00057_B2_P.spu,DHT_00058_B2_P.spu,DHT_00059_B2_P.spu,DHT_00060_B3_NP.spu,DHT_00061_B3_NP.spu,DHT_00062_B3_NP.spu,DHT_00063_B3_NP.spu,DHT_00064_B3_NP.spu,DHT_00065_B3_CT2.spu,DHT_00066_B3_CT2.spu,DHT_00067_B3_CT2.spu,DHT_00068_B3_CT2.spu,DHT_00069_B3_CT2.spu,DHT_00070_B3_CT1.spu,DHT_00071_B3_CT1.spu,DHT_00072_B3_CT1.spu,DHT_00073_B3_CT1.spu,DHT_00074_B3_CT1.spu,DHT_00075_B3_N.spu,DHT_00076_B3_N.spu,DHT_00077_B3_N.spu,DHT_00078_B3_N.spu,DHT_00079_B3_N.spu,DHT_00080_B3_P.spu,DHT_00081_B3_P.spu,DHT_00082_B3_P.spu,DHT_00083_B3_P.spu,DHT_00084_B3_P.spu
 1068 , 0.299766 , 0.488906 , 0.371095 , 0.370234 , 0.488576 , 0.313275 , 0.288464 , 0.27426 , 0.28752 , 0.27682 , 0.374764 , 0.338557 , 0.4256 , 0.444972 , 0.354861 , 0.485107 , 0.422828 , 0.403881 , 0.450021 , 0.474336 , 0.284465 , 0.325615 , 0.311163 , 0.292027 , 0.314667 , 0.382657 , 0.340268 , 0.435746 , 0.45159 , 0.348408 , 0.33943 , 0.308992 , 0.348396 , 0.372747 , 0.336599 , 0.372912 , 0.347217 , 0.336717 , 0.338545 , 0.336929 , 0.475374 , 0.453561 , 0.424857 , 0.445444 , 0.452452 , 0.254888 , 0.262179 , 0.2696 , 0.233204 , 0.227423 , 0.349458 , 0.315528 , 0.354743 , 0.277787 , 0.291945 , 0.268337 , 0.302527 , 0.343087 , 0.339996 , 0.220415 , 0.326889 , 0.378952 , 0.384898 , 0.339642 , 0.307105 , 0.314148 , 0.327255 , 0.425978 , 0.367768 , 0.315906 , 0.072497 , 0.346603 , 0.297466 , 0.229724 , 0.363745 , 0.342981 , 0.300887 , 0.324978 , 0.317876 , 0.31029 
 1069 , 0.299338 , 0.486085 , 0.3693 , 0.369418 , 0.484883 , 0.312864 , 0.286896 , 0.271343 , 0.28659 , 0.274961 , 0.372517 , 0.335226 , 0.422768 , 0.442456 , 0.352287 , 0.480135 , 0.419304 , 0.40156 , 0.45002 , 0.471782 , 0.283632 , 0.323538 , 0.311049 , 0.290324 , 0.313724 , 0.38305 , 0.338148 , 0.434774 , 0.448276 , 0.346219 , 0.336699 , 0.307385 , 0.348729 , 0.370608 , 0.337017 , 0.372105 , 0.34563 , 0.335497 , 0.33624 , 0.33545 , 0.471935 , 0.449808 , 0.423381 , 0.440665 , 0.451905 , 0.252197 , 0.261376 , 0.267809 , 0.234548 , 0.225511 , 0.347609 , 0.315432 , 0.354184 , 0.275538 , 0.291302 , 0.268292 , 0.299833 , 0.342072 , 0.339444 , 0.219502 , 0.325129 , 0.376794 , 0.384499 , 0.335273 , 0.302095 , 0.313194 , 0.325789 , 0.42318 , 0.367462 , 0.31515 , 0.072295 , 0.346796 , 0.296875 , 0.230483 , 0.359969 , 0.342626 , 0.299856 , 0.323904 , 0.313806 , 0.310177 
 1070 , 0.298512 , 0.483392 , 0.36763 , 0.369114 , 0.482156 , 0.311497 , 0.288246 , 0.267926 , 0.28316 , 0.271917 , 0.369361 , 0.329828 , 0.420031 , 0.43762 , 0.350724 , 0.474739 , 0.415098 , 0.398652 , 0.447862 , 0.468947 , 0.281665 , 0.320409 , 0.309449 , 0.289211 , 0.312651 , 0.382346 , 0.334619 , 0.43324 , 0.444248 , 0.343202 , 0.333713 , 0.305364 , 0.349594 , 0.368254 , 0.335302 , 0.370821 , 0.342071 , 0.333218 , 0.333148 , 0.333513 , 0.468594 , 0.443435 , 0.421326 , 0.435889 , 0.452406 , 0.248419 , 0.259768 , 0.265371 , 0.234903 , 0.22286 , 0.344979 , 0.314711 , 0.352561 , 0.273306 , 0.289788 , 0.267714 , 0.296416 , 0.339764 , 0.337598 , 0.219245 , 0.324059 , 0.375765 , 0.382181 , 0.330875 , 0.296722 , 0.310767 , 0.323011 , 0.418654 , 0.365417 , 0.312887 , 0.071861 , 0.346298 , 0.295663 , 0.231018 , 0.355869 , 0.34246 , 0.2979 , 0.322116 , 0.309684 , 0.309155 
 1071 , 0.296981 , 0.482053 , 0.366655 , 0.368675 , 0.480432 , 0.309925 , 0.290251 , 0.265762 , 0.28035 , 0.269767 , 0.366608 , 0.325123 , 0.418323 , 0.43385 , 0.349777 , 0.471165 , 0.41137 , 0.396429 , 0.445713 , 0.466596 , 0.280056 , 0.317959 , 0.308198 , 0.288795 , 0.310935 , 0.381254 , 0.330855 , 0.43304 , 0.441191 , 0.340944 , 0.331806 , 0.303935 , 0.350305 , 0.367183 , 0.33311 , 0.369462 , 0.339241 , 0.33109 , 0.330679 , 0.332053 , 0.465891 , 0.437479 , 0.419626 , 0.431525 , 0.453124 , 0.246148 , 0.257576 , 0.263601 , 0.234332 , 0.221095 , 0.342225 , 0.314329 , 0.351315 , 0.2714 , 0.288302 , 0.267348 , 0.293117 , 0.338948 , 0.336223 , 0.219086 , 0.323362 , 0.375159 , 0.380209 , 0.327179 , 0.293481 , 0.308727 , 0.319439 , 0.414776 , 0.362838 , 0.309878 , 0.071412 , 0.346559 , 0.294809 , 0.231513 , 0.353723 , 0.341884 , 0.295607 , 0.320942 , 0.305509 , 0.308374 
 1072 , 0.29416 , 0.483395 , 0.367077 , 0.368012 , 0.480766 , 0.308042 , 0.293353 , 0.266126 , 0.27884 , 0.269468 , 0.364763 , 0.321959 , 0.418669 , 0.432259 , 0.350075 , 0.471312 , 0.408724 , 0.395637 , 0.443687 , 0.465317 , 0.279225 , 0.316946 , 0.30768 , 0.289742 , 0.3081 , 0.379464 , 0.326809 , 0.435438 , 0.44017 , 0.340224 , 0.332067 , 0.303777 , 0.350694 , 0.36862 , 0.330139 , 0.368024 , 0.337945 , 0.329356 , 0.329543 , 0.331553 , 0.464581 , 0.432586 , 0.41868 , 0.428146 , 0.454228 , 0.246845 , 0.254405 , 0.263193 , 0.232039 , 0.22109 , 0.339359 , 0.314633 , 0.350834 , 0.270228 , 0.286938 , 0.2674 , 0.29021 , 0.34103 , 0.335842 , 0.219127 , 0.32342 , 0.375362 , 0.378996 , 0.325021 , 0.294534 , 0.307516 , 0.314551 , 0.412335 , 0.359365 , 0.3056 , 0.070931 , 0.348264 , 0.294674 , 0.231899 , 0.355473 , 0.340528 , 0.292781 , 0.321013 , 0.301463 , 0.308112 
 1073 , 0.291303 , 0.481692 , 0.365639 , 0.365487 , 0.480685 , 0.305786 , 0.29176 , 0.265053 , 0.278904 , 0.269631 , 0.364 , 0.320129 , 0.417437 , 0.430714 , 0.347128 , 0.4703 , 0.404523 , 0.393927 , 0.442364 , 0.462865 , 0.278119 , 0.316921 , 0.308959 , 0.289371 , 0.305295 , 0.377336 , 0.32233 , 0.438219 , 0.437563 , 0.339225 , 0.332107 , 0.305833 , 0.34899 , 0.370861 , 0.329004 , 0.367255 , 0.339061 , 0.327283 , 0.328149 , 0.331275 , 0.464094 , 0.429508 , 0.416243 , 0.424286 , 0.452609 , 0.248064 , 0.252256 , 0.262231 , 0.231345 , 0.221826 , 0.336169 , 0.314357 , 0.351507 , 0.266645 , 0.284957 , 0.266587 , 0.287779 , 0.344822 , 0.335654 , 0.217775 , 0.320316 , 0.374093 , 0.378905 , 0.322939 , 0.29457 , 0.308093 , 0.310036 , 0.411149 , 0.357385 , 0.302543 , 0.070578 , 0.348885 , 0.295518 , 0.232141 , 0.355125 , 0.337902 , 0.288809 , 0.321721 , 0.295776 , 0.307191 
 1074 , 0.288664 , 0.480286 , 0.364368 , 0.362972 , 0.480684 , 0.303577 , 0.290458 , 0.264172 , 0.279085 , 0.269987 , 0.363394 , 0.318643 , 0.416154 , 0.429355 , 0.344131 , 0.469417 , 0.400584 , 0.392189 , 0.441033 , 0.460436 , 0.277233 , 0.31706 , 0.310354 , 0.289215 , 0.302874 , 0.375213 , 0.317998 , 0.440728 , 0.43503 , 0.338363 , 0.332348 , 0.30788 , 0.347449 , 0.37309 , 0.328104 , 0.366689 , 0.340239 , 0.325478 , 0.327073 , 0.330953 , 0.463918 , 0.426635 , 0.413938 , 0.420738 , 0.450764 , 0.249575 , 0.250454 , 0.261323 , 0.230898 , 0.222867 , 0.333322 , 0.314094 , 0.352198 , 0.26341 , 0.283118 , 0.266048 , 0.285639 , 0.348516 , 0.335713 , 0.216794 , 0.317435 , 0.372973 , 0.379046 , 0.320976 , 0.294878 , 0.308912 , 0.305664 , 0.410081 , 0.355926 , 0.299884 , 0.07051 , 0.349548 , 0.296613 , 0.232657 , 0.354965 , 0.335561 , 0.285146 , 0.322653 , 0.290587 , 0.306309 
 1075 , 0.290116 , 0.483332 , 0.36565 , 0.361689 , 0.481771 , 0.303105 , 0.292993 , 0.266176 , 0.280703 , 0.27249 , 0.365044 , 0.322326 , 0.414868 , 0.430747 , 0.341617 , 0.470704 , 0.401623 , 0.391209 , 0.440427 , 0.459497 , 0.279538 , 0.319181 , 0.312494 , 0.291781 , 0.306564 , 0.374294 , 0.317713 , 0.438691 , 0.434661 , 0.33952 , 0.335035 , 0.308533 , 0.348723 , 0.374037 , 0.33083 , 0.369121 , 0.341512 , 0.327918 , 0.330434 , 0.330271 , 0.467617 , 0.428125 , 0.414228 , 0.422708 , 0.447009 , 0.253851 , 0.254224 , 0.26133 , 0.233872 , 0.227034 , 0.336247 , 0.314195 , 0.35294 , 0.265815 , 0.283918 , 0.268914 , 0.288275 , 0.348758 , 0.338577 , 0.220732 , 0.31875 , 0.374166 , 0.382169 , 0.32186 , 0.298305 , 0.312308 , 0.305399 , 0.411013 , 0.361712 , 0.303745 , 0.073997 , 0.350529 , 0.300122 , 0.236365 , 0.357041 , 0.337901 , 0.287017 , 0.325763 , 0.293843 , 0.306343 
 1076 , 0.292174 , 0.486855 , 0.368833 , 0.361816 , 0.4833 , 0.303513 , 0.297727 , 0.270191 , 0.282914 , 0.275315 , 0.366289 , 0.326077 , 0.413437 , 0.433433 , 0.341472 , 0.474435 , 0.404712 , 0.391757 , 0.440149 , 0.459377 , 0.282751 , 0.32201 , 0.313982 , 0.296519 , 0.311647 , 0.374468 , 0.318687 , 0.436988 , 0.435559 , 0.342796 , 0.337417 , 0.307929 , 0.351812 , 0.37419 , 0.333269 , 0.372005 , 0.342819 , 0.331421 , 0.334895 , 0.329888 , 0.469439 , 0.430981 , 0.415761 , 0.42645 , 0.445377 , 0.259316 , 0.257597 , 0.262407 , 0.236718 , 0.231583 , 0.338904 , 0.316515 , 0.352544 , 0.270458 , 0.286457 , 0.272132 , 0.290721 , 0.348303 , 0.341855 , 0.225204 , 0.321371 , 0.376083 , 0.385285 , 0.322371 , 0.302421 , 0.315504 , 0.304757 , 0.411532 , 0.36845 , 0.307719 , 0.077612 , 0.352951 , 0.302805 , 0.241168 , 0.361014 , 0.341681 , 0.290094 , 0.329284 , 0.299029 , 0.307603 
 1077 , 0.294522 , 0.490642 , 0.372894 , 0.36253 , 0.485048 , 0.304306 , 0.303516 , 0.275164 , 0.285424 , 0.278321 , 0.367393 , 0.329954 , 0.411911 , 0.436735 , 0.342302 , 0.479327 , 0.408754 , 0.392959 , 0.440019 , 0.459609 , 0.28641 , 0.325207 , 0.31525 , 0.302344 , 0.317466 , 0.375099 , 0.320217 , 0.435366 , 0.437002 , 0.347072 , 0.339725 , 0.306789 , 0.355741 , 0.374031 , 0.335652 , 0.375145 , 0.34417 , 0.335466 , 0.339946 , 0.329617 , 0.470518 , 0.434495 , 0.417841 , 0.431048 , 0.444592 , 0.265427 , 0.260855 , 0.26393 , 0.239582 , 0.236414 , 0.341501 , 0.319857 , 0.351679 , 0.276174 , 0.289822 , 0.275559 , 0.29313 , 0.347547 , 0.3454 , 0.230019 , 0.324603 , 0.378348 , 0.388468 , 0.322735 , 0.306905 , 0.318685 , 0.303969 , 0.411899 , 0.375783 , 0.311838 , 0.081366 , 0.356031 , 0.305199 , 0.246557 , 0.365884 , 0.346166 , 0.293768 , 0.333075 , 0.305176 , 0.309412 
 1078 , 0.303923 , 0.493315 , 0.379467 , 0.366567 , 0.48837 , 0.309377 , 0.309087 , 0.28308 , 0.287874 , 0.282015 , 0.369844 , 0.335604 , 0.414483 , 0.439841 , 0.346512 , 0.483484 , 0.414923 , 0.397507 , 0.442563 , 0.461367 , 0.289924 , 0.330463 , 0.318478 , 0.310975 , 0.325519 , 0.380937 , 0.326514 , 0.437155 , 0.439876 , 0.353436 , 0.342309 , 0.310535 , 0.36116 , 0.375958 , 0.339437 , 0.379976 , 0.346859 , 0.340178 , 0.3454 , 0.330625 , 0.471951 , 0.441277 , 0.422357 , 0.437363 , 0.447472 , 0.270829 , 0.268154 , 0.269139 , 0.245656 , 0.241893 , 0.34518 , 0.323573 , 0.35405 , 0.285489 , 0.296362 , 0.280463 , 0.298284 , 0.349673 , 0.349824 , 0.236751 , 0.331447 , 0.382362 , 0.39254 , 0.326456 , 0.312353 , 0.323029 , 0.312098 , 0.414587 , 0.382616 , 0.316904 , 0.088258 , 0.359712 , 0.308729 , 0.253055 , 0.37172 , 0.353598 , 0.300368 , 0.33638 , 0.313847 , 0.314055 
 1079 , 0.314712 , 0.497196 , 0.385974 , 0.371205 , 0.491351 , 0.31477 , 0.313167 , 0.291135 , 0.290086 , 0.285878 , 0.372808 , 0.341956 , 0.418867 , 0.443113 , 0.351156 , 0.485079 , 0.421404 , 0.401862 , 0.445707 , 0.463727 , 0.293568 , 0.335407 , 0.323025 , 0.318851 , 0.332986 , 0.386643 , 0.333689 , 0.439124 , 0.442433 , 0.35925 , 0.344873 , 0.315312 , 0.365775 , 0.378826 , 0.344204 , 0.385248 , 0.349611 , 0.344146 , 0.350511 , 0.331856 , 0.473931 , 0.447229 , 0.42718 , 0.443298 , 0.450941 , 0.275755 , 0.276205 , 0.27481 , 0.252143 , 0.246944 , 0.349738 , 0.325907 , 0.357197 , 0.294813 , 0.302065 , 0.285728 , 0.304359 , 0.352886 , 0.354442 , 0.244062 , 0.338855 , 0.386804 , 0.396823 , 0.331683 , 0.318298 , 0.327671 , 0.322391 , 0.41776 , 0.387577 , 0.322241 , 0.095957 , 0.362547 , 0.312695 , 0.259096 , 0.376613 , 0.361913 , 0.307218 , 0.339062 , 0.321861 , 0.319036 
 1080 , 0.324801 , 0.503214 , 0.391451 , 0.375455 , 0.493264 , 0.318973 , 0.315137 , 0.298248 , 0.291951 , 0.289729 , 0.375982 , 0.348662 , 0.424335 , 0.446685 , 0.355143 , 0.483291 , 0.427518 , 0.404664 , 0.448723 , 0.466356 , 0.29747 , 0.339102 , 0.328739 , 0.324503 , 0.338701 , 0.390203 , 0.340338 , 0.440124 , 0.444017 , 0.363456 , 0.347288 , 0.319774 , 0.3687 , 0.382234 , 0.349887 , 0.3905 , 0.351937 , 0.346807 , 0.354971 , 0.33293 , 0.476535 , 0.45075 , 0.431526 , 0.447991 , 0.453887 , 0.280214 , 0.283833 , 0.279779 , 0.258025 , 0.251132 , 0.355143 , 0.326106 , 0.360215 , 0.302691 , 0.305336 , 0.290989 , 0.310706 , 0.35662 , 0.359036 , 0.251487 , 0.345674 , 0.39121 , 0.401069 , 0.337831 , 0.32456 , 0.332277 , 0.332495 , 0.420785 , 0.389997 , 0.327583 , 0.103565 , 0.363959 , 0.316866 , 0.264013 , 0.379737 , 0.370383 , 0.313282 , 0.341014 , 0.327915 , 0.323449 
 1081 , 0.328775 , 0.507043 , 0.39213 , 0.378056 , 0.493584 , 0.321567 , 0.315077 , 0.302108 , 0.29457 , 0.290732 , 0.376894 , 0.351537 , 0.426494 , 0.446876 , 0.35789 , 0.47951 , 0.428362 , 0.404689 , 0.449939 , 0.46719 , 0.299102 , 0.340048 , 0.33177 , 0.325245 , 0.34056 , 0.389363 , 0.344602 , 0.440796 , 0.442914 , 0.364028 , 0.34779 , 0.321772 , 0.369049 , 0.382872 , 0.352493 , 0.392881 , 0.353017 , 0.346458 , 0.355522 , 0.3344 , 0.476845 , 0.450691 , 0.431675 , 0.448482 , 0.454904 , 0.28061 , 0.285973 , 0.283263 , 0.260251 , 0.251756 , 0.357993 , 0.328046 , 0.361033 , 0.305968 , 0.304749 , 0.29252 , 0.31305 , 0.358198 , 0.360475 , 0.253464 , 0.348337 , 0.393815 , 0.401171 , 0.341869 , 0.328206 , 0.334958 , 0.335789 , 0.422247 , 0.386448 , 0.330779 , 0.108218 , 0.363242 , 0.31962 , 0.264259 , 0.380379 , 0.374435 , 0.3165 , 0.340936 , 0.330312 , 0.326418 
 1082 , 0.326768 , 0.507947 , 0.38794 , 0.379012 , 0.492064 , 0.323047 , 0.313574 , 0.30333 , 0.297896 , 0.288774 , 0.37545 , 0.350298 , 0.424845 , 0.44302 , 0.359328 , 0.474321 , 0.423632 , 0.402076 , 0.449339 , 0.46554 , 0.298122 , 0.338488 , 0.331806 , 0.32147 , 0.338488 , 0.384639 , 0.346622 , 0.441239 , 0.439378 , 0.361053 , 0.346395 , 0.321459 , 0.367145 , 0.38068 , 0.351523 , 0.392036 , 0.352941 , 0.3434 , 0.352181 , 0.336627 , 0.474786 , 0.447161 , 0.427489 , 0.444495 , 0.453798 , 0.276737 , 0.282795 , 0.285325 , 0.258982 , 0.249056 , 0.358012 , 0.331817 , 0.359623 , 0.304793 , 0.301015 , 0.290419 , 0.311283 , 0.357388 , 0.358409 , 0.25002 , 0.34711 , 0.394225 , 0.396767 , 0.343502 , 0.329026 , 0.335493 , 0.332997 , 0.422077 , 0.377401 , 0.331647 , 0.110012 , 0.360599 , 0.321073 , 0.26014 , 0.378592 , 0.373305 , 0.316898 , 0.339021 , 0.329355 , 0.327926 
 1083 , 0.324022 , 0.504124 , 0.382248 , 0.379832 , 0.488785 , 0.32729 , 0.315105 , 0.30773 , 0.301206 , 0.285719 , 0.373229 , 0.346782 , 0.419769 , 0.434802 , 0.360113 , 0.472231 , 0.416047 , 0.399778 , 0.448496 , 0.459411 , 0.29475 , 0.337694 , 0.329706 , 0.318815 , 0.335209 , 0.381795 , 0.349096 , 0.442165 , 0.436799 , 0.357798 , 0.34483 , 0.321481 , 0.366614 , 0.377699 , 0.347292 , 0.388704 , 0.353249 , 0.341574 , 0.348075 , 0.341302 , 0.471778 , 0.443368 , 0.421743 , 0.438228 , 0.45114 , 0.271015 , 0.279411 , 0.287353 , 0.257933 , 0.24686 , 0.355904 , 0.336559 , 0.357492 , 0.303464 , 0.300435 , 0.288158 , 0.308048 , 0.354905 , 0.353544 , 0.245589 , 0.34668 , 0.392006 , 0.389521 , 0.342992 , 0.328277 , 0.334494 , 0.332827 , 0.421153 , 0.369519 , 0.330943 , 0.111676 , 0.358763 , 0.322944 , 0.256878 , 0.376587 , 0.366977 , 0.316716 , 0.337887 , 0.329173 , 0.328867 
 1084 , 0.320209 , 0.500524 , 0.376902 , 0.380011 , 0.485295 , 0.331126 , 0.316022 , 0.311789 , 0.30371 , 0.283738 , 0.370763 , 0.342848 , 0.414054 , 0.427184 , 0.360232 , 0.470577 , 0.408914 , 0.397566 , 0.446588 , 0.453227 , 0.292067 , 0.336096 , 0.327596 , 0.316124 , 0.331579 , 0.37874 , 0.350734 , 0.441539 , 0.434934 , 0.3544 , 0.342825 , 0.320663 , 0.36535 , 0.374723 , 0.34278 , 0.385061 , 0.353174 , 0.339841 , 0.343948 , 0.346252 , 0.468274 , 0.439099 , 0.415881 , 0.432052 , 0.448472 , 0.26616 , 0.275794 , 0.288708 , 0.25757 , 0.244838 , 0.353254 , 0.340249 , 0.355001 , 0.301258 , 0.299908 , 0.285508 , 0.304958 , 0.351585 , 0.349282 , 0.24225 , 0.345367 , 0.389521 , 0.38244 , 0.341781 , 0.327006 , 0.333157 , 0.332544 , 0.419127 , 0.363058 , 0.329911 , 0.11224 , 0.357157 , 0.324737 , 0.25429 , 0.374077 , 0.360346 , 0.316135 , 0.337571 , 0.32855 , 0.329083 
 1085 , 0.313171 , 0.497945 , 0.373067 , 0.378052 , 0.481458 , 0.333133 , 0.314772 , 0.31408 , 0.303293 , 0.285557 , 0.367742 , 0.337879 , 0.406677 , 0.422028 , 0.358192 , 0.470637 , 0.403861 , 0.39589 , 0.441365 , 0.447224 , 0.29187 , 0.331975 , 0.325707 , 0.313603 , 0.327092 , 0.375281 , 0.34937 , 0.435756 , 0.435767 , 0.35088 , 0.339548 , 0.317111 , 0.361758 , 0.372079 , 0.337663 , 0.380686 , 0.351879 , 0.338628 , 0.340104 , 0.351516 , 0.463484 , 0.433542 , 0.410151 , 0.426604 , 0.446054 , 0.264574 , 0.271738 , 0.287703 , 0.259555 , 0.24359 , 0.349063 , 0.340059 , 0.351527 , 0.296276 , 0.299625 , 0.281844 , 0.302623 , 0.34577 , 0.347281 , 0.242875 , 0.341274 , 0.386329 , 0.376428 , 0.338356 , 0.32414 , 0.330885 , 0.331929 , 0.41366 , 0.361928 , 0.327932 , 0.109175 , 0.356546 , 0.326161 , 0.254275 , 0.370126 , 0.352981 , 0.31433 , 0.34007 , 0.326536 , 0.326865 
 1086 , 0.306936 , 0.497751 , 0.370377 , 0.374931 , 0.479121 , 0.332117 , 0.311972 , 0.306775 , 0.3019 , 0.287938 , 0.364721 , 0.334412 , 0.404174 , 0.421428 , 0.35614 , 0.468417 , 0.400652 , 0.394285 , 0.435274 , 0.446024 , 0.293135 , 0.327253 , 0.321792 , 0.311582 , 0.326588 , 0.372453 , 0.34484 , 0.42924 , 0.436112 , 0.348408 , 0.336844 , 0.312649 , 0.356496 , 0.369482 , 0.333058 , 0.374621 , 0.348545 , 0.336442 , 0.336316 , 0.348442 , 0.457324 , 0.430032 , 0.406869 , 0.423768 , 0.443718 , 0.26387 , 0.270111 , 0.287697 , 0.260967 , 0.242405 , 0.347008 , 0.339551 , 0.349165 , 0.291747 , 0.29769 , 0.278611 , 0.30089 , 0.338427 , 0.348029 , 0.244356 , 0.335857 , 0.386139 , 0.372614 , 0.336465 , 0.322263 , 0.329215 , 0.329353 , 0.408843 , 0.360924 , 0.327528 , 0.107184 , 0.356083 , 0.326335 , 0.253201 , 0.367337 , 0.350438 , 0.314049 , 0.341834 , 0.325096 , 0.3252 
 1087 , 0.300622 , 0.497944 , 0.367794 , 0.371533 , 0.476982 , 0.330608 , 0.30881 , 0.298033 , 0.300321 , 0.29053 , 0.361604 , 0.331061 , 0.40232 , 0.42154 , 0.354021 , 0.465752 , 0.397629 , 0.392646 , 0.428822 , 0.445568 , 0.294688 , 0.322281 , 0.31752 , 0.309542 , 0.326694 , 0.369606 , 0.339736 , 0.422388 , 0.436394 , 0.345996 , 0.334139 , 0.307916 , 0.350804 , 0.366772 , 0.328413 , 0.368189 , 0.344788 , 0.334011 , 0.332397 , 0.344068 , 0.450818 , 0.426708 , 0.403842 , 0.421227 , 0.441329 , 0.263309 , 0.268779 , 0.287836 , 0.262345 , 0.241185 , 0.345218 , 0.33897 , 0.346902 , 0.287139 , 0.29542 , 0.275317 , 0.299217 , 0.330689 , 0.349282 , 0.246051 , 0.330074 , 0.386445 , 0.369025 , 0.334731 , 0.320481 , 0.3276 , 0.326346 , 0.403946 , 0.359932 , 0.327345 , 0.105263 , 0.355635 , 0.326323 , 0.251916 , 0.364623 , 0.348551 , 0.314001 , 0.343545 , 0.323687 , 0.323559 
 1088 , 0.29449 , 0.491105 , 0.361103 , 0.368187 , 0.471547 , 0.32118 , 0.302202 , 0.2857 , 0.290403 , 0.288579 , 0.359906 , 0.32721 , 0.399971 , 0.419352 , 0.348048 , 0.457793 , 0.392354 , 0.387319 , 0.41902 , 0.442132 , 0.290095 , 0.315435 , 0.311537 , 0.303174 , 0.320304 , 0.365391 , 0.32965 , 0.415182 , 0.428615 , 0.342373 , 0.32862 , 0.3036 , 0.341888 , 0.364301 , 0.32291 , 0.358852 , 0.335277 , 0.328513 , 0.327684 , 0.333477 , 0.442298 , 0.421484 , 0.398762 , 0.416212 , 0.434633 , 0.257316 , 0.264922 , 0.281495 , 0.255207 , 0.238386 , 0.338132 , 0.329129 , 0.343961 , 0.282786 , 0.291339 , 0.269186 , 0.294313 , 0.324912 , 0.345406 , 0.242141 , 0.321026 , 0.380483 , 0.364657 , 0.327696 , 0.315695 , 0.319012 , 0.323893 , 0.397874 , 0.356601 , 0.322874 , 0.099214 , 0.353035 , 0.318396 , 0.246903 , 0.360498 , 0.344695 , 0.309026 , 0.341355 , 0.315304 , 0.316311 
 1089 , 0.288086 , 0.48307 , 0.354669 , 0.365947 , 0.466737 , 0.312035 , 0.29478 , 0.277125 , 0.280253 , 0.28668 , 0.359035 , 0.323846 , 0.394321 , 0.416002 , 0.341998 , 0.44879 , 0.38673 , 0.382025 , 0.407696 , 0.435961 , 0.284691 , 0.308518 , 0.307294 , 0.295277 , 0.311065 , 0.360902 , 0.321384 , 0.408484 , 0.419616 , 0.337063 , 0.323045 , 0.301025 , 0.333498 , 0.361387 , 0.318158 , 0.352026 , 0.326841 , 0.323324 , 0.322754 , 0.32655 , 0.435209 , 0.415505 , 0.392429 , 0.410788 , 0.427922 , 0.251333 , 0.259275 , 0.273911 , 0.247901 , 0.23563 , 0.328999 , 0.319371 , 0.341246 , 0.279416 , 0.288499 , 0.261482 , 0.290233 , 0.321032 , 0.340761 , 0.237509 , 0.312071 , 0.374253 , 0.359229 , 0.318595 , 0.310204 , 0.310325 , 0.320693 , 0.391071 , 0.353796 , 0.317273 , 0.091817 , 0.350256 , 0.31075 , 0.242275 , 0.355761 , 0.340118 , 0.302601 , 0.339646 , 0.306154 , 0.308737 
