MAY26LOF00011.spu,MAY26LOF00010.spu,MAY26LOF00009.spu,
Wavelength,MAY26LOF00027.spu,MAY26LOF00028.spu,MAY26LOF00029.spu,MAY26LOF00030.spu,MAY26LOF00031.spu,MAY26LOF00032.spu,MAY26LOF00033.spu,MAY26LOF00034.spu,MAY26LOF00035.spu,MAY26LOF00036.spu,MAY26LOF00037.spu,MAY26LOF00038.spu,MAY26LOF00039.spu,MAY26LOF00040.spu,MAY26LOF00041.spu,MAY26LOF00042.spu,MAY26LOF00043.spu,MAY26LOF00044.spu,MAY26LOF00045.spu,MAY26LOF00046.spu,MAY26LOF00047.spu,MAY26LOF00048.spu,MAY26LOF00049.spu,MAY26LOF00050.spu,MAY26LOF00051.spu,MAY26LOF00052.spu,MAY26LOF00053.spu,MAY26LOF00054.spu,MAY26LOF00055.spu,MAY26LOF00056.spu,MAY26LOF00057.spu,MAY26LOF00058.spu,MAY26LOF00059.spu,MAY26LOF00060.spu,MAY26LOF00061.spu,MAY26LOF00062.spu,MAY26LOF00063.spu,MAY26LOF00064.spu,MAY26LOF00065.spu,MAY26LOF00066.spu,MAY26LOF00067.spu,MAY26LOF00068.spu,MAY26LOF00069.spu,MAY26LOF00070.spu,MAY26LOF00071.spu,MAY26LOF00072.spu,MAY26LOF00073.spu,MAY26LOF00074.spu,MAY26LOF00075.spu,MAY26LOF00076.spu,MAY26LOF00077.spu,MAY26LOF00078.spu,MAY26LOF00079.spu,MAY26LOF00080.spu,MAY26LOF00081.spu,MAY26LOF00082.spu,MAY26LOF00083.spu,MAY26LOF00084.spu,MAY26LOF00085.spu,MAY26LOF00086.spu,MAY26LOF00087.spu,MAY26LOF00088.spu,MAY26LOF00089.spu,MAY26LOF00090.spu,MAY26LOF00091.spu,MAY26LOF00092.spu,MAY26LOF00093.spu,MAY26LOF00094.spu,MAY26LOF00095.spu,MAY26LOF00096.spu,MAY26LOF00097.spu,MAY26LOF00098.spu,MAY26LOF00099.spu,MAY26LOF00100.spu,MAY26LOF00101.spu,MAY26LOF00102.spu,MAY26LOF00103.spu,MAY26LOF00104.spu,MAY26LOF00105.spu,MAY26LOF00106.spu,MAY26LOF00107.spu,MAY26LOF00108.spu,MAY26LOF00109.spu,MAY26LOF00110.spu,MAY26LOF00111.spu,MAY26LOF00112.spu,MAY26LOF00113.spu,MAY26LOF00114.spu,MAY26LOF00115.spu,MAY26LOF00116.spu,MAY26LOF00117.spu,MAY26LOF00118.spu,MAY26LOF00119.spu,MAY26LOF00120.spu,MAY26LOF00121.spu,MAY26LOF00122.spu,MAY26LOF00123.spu,MAY26LOF00124.spu,MAY26LOF00125.spu,MAY26LOF00126.spu
 1066 , 0.307496 , 0.313107 , 0.347743 , 0.251645 , 0.286571 , 0.32629 , 0.325153 , 0.362635 , 0.340906 , 0.34243 , 0.346012 , 0.33109 , 0.305594 , 0.315693 , 0.316354 , 0.352499 , 0.370415 , 0.264263 , 0.361706 , 0.313783 , 0.330339 , 0.343834 , 0.278003 , 0.256044 , 0.258868 , 0.213843 , 0.241041 , 0.29638 , 0.247298 , 0.289342 , 0.33427 , 0.236188 , 0.289439 , 0.244422 , 0.241048 , 0.23037 , 0.3378 , 0.370943 , 0.29036 , 0.232629 , 0.292322 , 0.282788 , 0.27373 , 0.271151 , 0.207356 , 0.220776 , 0.177951 , 0.173723 , 0.176101 , 0.205134 , 0.241442 , 0.213412 , 0.173076 , 0.233855 , 0.181094 , 0.321794 , 0.233602 , 0.328229 , 0.205639 , 0.358956 , 0.29768 , 0.291185 , 0.266336 , 0.314244 , 0.273329 , 0.338031 , 0.302101 , 0.363281 , 0.256884 , 0.146808 , 0.086854 , 0.082106 , 0.061462 , 0.083465 , 0.070008 , 0.199382 , 0.21472 , 0.172957 , 0.208151 , 0.071724 , 0.173515 , 0.234345 , 0.252284 , 0.200549 , 0.172177 , 0.22409 , 0.095675 , 0.137259 , 0.137876 , 0.114564 , 0.077305 , 0.187039 , 0.185182 , 0.172534 , 0.155584 , 0.034086 , 0.057353 , 0.065586 , 0.025392 , 0.007461 
 1067 , 0.296595 , 0.299415 , 0.335091 , 0.242434 , 0.277241 , 0.318864 , 0.320449 , 0.35134 , 0.327945 , 0.33813 , 0.338189 , 0.32514 , 0.292233 , 0.306999 , 0.311843 , 0.343639 , 0.360268 , 0.256988 , 0.35625 , 0.302396 , 0.318944 , 0.3336 , 0.270628 , 0.25191 , 0.249813 , 0.202476 , 0.234594 , 0.290888 , 0.241301 , 0.282837 , 0.318564 , 0.222218 , 0.279308 , 0.203236 , 0.229275 , 0.21844 , 0.332088 , 0.359873 , 0.282537 , 0.223628 , 0.282238 , 0.271176 , 0.261306 , 0.259793 , 0.189661 , 0.201446 , 0.172156 , 0.175166 , 0.167801 , 0.191122 , 0.224928 , 0.196317 , 0.160261 , 0.216504 , 0.165967 , 0.316774 , 0.229969 , 0.316109 , 0.190377 , 0.347621 , 0.284583 , 0.278826 , 0.258142 , 0.306195 , 0.26471 , 0.326857 , 0.291436 , 0.354489 , 0.241491 , 0.120669 , 0.072857 , 0.071403 , 0.041872 , 0.074289 , 0.056031 , 0.17689 , 0.189457 , 0.160371 , 0.193417 , 0.051925 , 0.14814 , 0.221502 , 0.227281 , 0.188631 , 0.165544 , 0.211163 , 0.071995 , 0.115029 , 0.123248 , 0.111807 , 0.099174 , 0.173895 , 0.16482 , 0.143128 , 0.143406 , 0.009286 , 0.034303 , 0.046694 , 0.011427 , 0.002068 
 1068 , 0.288805 , 0.289347 , 0.325438 , 0.23591 , 0.269682 , 0.316836 , 0.315923 , 0.344096 , 0.319888 , 0.334788 , 0.332049 , 0.319453 , 0.283384 , 0.300987 , 0.309675 , 0.338312 , 0.353825 , 0.251573 , 0.352912 , 0.29777 , 0.310773 , 0.327114 , 0.26434 , 0.24872 , 0.245168 , 0.198435 , 0.232693 , 0.287685 , 0.236067 , 0.278149 , 0.309725 , 0.215568 , 0.275374 , 0.183614 , 0.223734 , 0.218449 , 0.329239 , 0.352085 , 0.281501 , 0.225974 , 0.276908 , 0.263177 , 0.249918 , 0.257143 , 0.181281 , 0.191802 , 0.174505 , 0.183114 , 0.169926 , 0.186024 , 0.216866 , 0.194177 , 0.151909 , 0.207344 , 0.159698 , 0.312307 , 0.226737 , 0.305837 , 0.183977 , 0.335837 , 0.275802 , 0.269097 , 0.253755 , 0.299939 , 0.26046 , 0.318505 , 0.282228 , 0.351101 , 0.235617 , 0.109057 , 0.062317 , 0.065391 , 0.037246 , 0.068123 , 0.054243 , 0.160854 , 0.172023 , 0.151439 , 0.185903 , 0.045256 , 0.140583 , 0.215703 , 0.210318 , 0.186517 , 0.161296 , 0.210496 , 0.074279 , 0.107652 , 0.117288 , 0.110976 , 0.113386 , 0.162302 , 0.156924 , 0.130219 , 0.143108 , 0.009978 , 0.028716 , 0.038387 , 0.011833 , 0 
 1069 , 0.284754 , 0.283653 , 0.319727 , 0.232301 , 0.265344 , 0.318201 , 0.310946 , 0.341193 , 0.315901 , 0.330906 , 0.326585 , 0.314256 , 0.278774 , 0.296191 , 0.309301 , 0.336099 , 0.350783 , 0.248164 , 0.352024 , 0.297954 , 0.305816 , 0.323972 , 0.259929 , 0.246171 , 0.243927 , 0.197586 , 0.233654 , 0.28566 , 0.231758 , 0.275464 , 0.307551 , 0.21501 , 0.275854 , 0.178072 , 0.222028 , 0.226036 , 0.328718 , 0.346198 , 0.282914 , 0.23327 , 0.275262 , 0.258974 , 0.240498 , 0.257657 , 0.177639 , 0.19024 , 0.182163 , 0.192812 , 0.177437 , 0.185571 , 0.212536 , 0.202019 , 0.147078 , 0.202339 , 0.15986 , 0.308458 , 0.224001 , 0.29976 , 0.184344 , 0.326279 , 0.269986 , 0.261776 , 0.251851 , 0.294525 , 0.25896 , 0.313455 , 0.276628 , 0.350219 , 0.236755 , 0.105895 , 0.053735 , 0.062837 , 0.041531 , 0.063695 , 0.059603 , 0.150542 , 0.159888 , 0.141823 , 0.184156 , 0.046786 , 0.143851 , 0.211797 , 0.199168 , 0.188623 , 0.156626 , 0.216822 , 0.092472 , 0.110439 , 0.115429 , 0.110599 , 0.122615 , 0.151106 , 0.159909 , 0.128393 , 0.14919 , 0.026421 , 0.033649 , 0.036165 , 0.020971 , 0 
 1070 , 0.285452 , 0.283527 , 0.319411 , 0.232012 , 0.266309 , 0.320163 , 0.30456 , 0.343265 , 0.31499 , 0.324364 , 0.320405 , 0.309788 , 0.278154 , 0.290515 , 0.310037 , 0.336622 , 0.350915 , 0.247009 , 0.354143 , 0.3002 , 0.304111 , 0.323792 , 0.258521 , 0.243863 , 0.244767 , 0.193576 , 0.235199 , 0.283182 , 0.228611 , 0.275063 , 0.312155 , 0.219312 , 0.278326 , 0.176972 , 0.220409 , 0.234806 , 0.329786 , 0.340223 , 0.280292 , 0.235689 , 0.275912 , 0.258935 , 0.234116 , 0.252831 , 0.172074 , 0.194886 , 0.190906 , 0.196355 , 0.18149 , 0.183035 , 0.204578 , 0.212449 , 0.144475 , 0.195652 , 0.163334 , 0.305222 , 0.221913 , 0.301297 , 0.189009 , 0.322495 , 0.26522 , 0.256438 , 0.250575 , 0.288542 , 0.257763 , 0.312313 , 0.27774 , 0.347632 , 0.241835 , 0.101458 , 0.044797 , 0.062097 , 0.045466 , 0.059131 , 0.06478 , 0.144819 , 0.149255 , 0.125277 , 0.186277 , 0.04857 , 0.146868 , 0.201612 , 0.19034 , 0.185946 , 0.147227 , 0.221761 , 0.11086 , 0.116558 , 0.109687 , 0.108528 , 0.131009 , 0.13837 , 0.173081 , 0.13023 , 0.151255 , 0.045286 , 0.039333 , 0.032497 , 0.031428 , 0 
 1071 , 0.28809 , 0.284529 , 0.321199 , 0.233271 , 0.270605 , 0.320892 , 0.299771 , 0.347043 , 0.314036 , 0.317454 , 0.314603 , 0.306627 , 0.279416 , 0.287639 , 0.311227 , 0.33679 , 0.350987 , 0.246183 , 0.356059 , 0.303134 , 0.301576 , 0.323318 , 0.257782 , 0.24036 , 0.246019 , 0.191549 , 0.236183 , 0.28228 , 0.22563 , 0.273681 , 0.317789 , 0.223456 , 0.28025 , 0.182096 , 0.22051 , 0.241091 , 0.330721 , 0.335492 , 0.277119 , 0.233969 , 0.27539 , 0.259983 , 0.230763 , 0.251084 , 0.167763 , 0.204468 , 0.197667 , 0.197072 , 0.182411 , 0.180955 , 0.199806 , 0.222451 , 0.143628 , 0.191707 , 0.16574 , 0.302239 , 0.21971 , 0.303571 , 0.194359 , 0.321186 , 0.262642 , 0.252779 , 0.248719 , 0.284911 , 0.257523 , 0.311815 , 0.279819 , 0.343619 , 0.247564 , 0.099561 , 0.039692 , 0.064326 , 0.050826 , 0.054859 , 0.070252 , 0.140033 , 0.145931 , 0.110142 , 0.189492 , 0.050717 , 0.14978 , 0.19615 , 0.18183 , 0.182561 , 0.140532 , 0.226887 , 0.125378 , 0.123423 , 0.104544 , 0.10544 , 0.137299 , 0.134188 , 0.188398 , 0.138481 , 0.154551 , 0.063171 , 0.045905 , 0.031517 , 0.041476 , 0 
 1072 , 0.294255 , 0.287587 , 0.326958 , 0.237426 , 0.281102 , 0.319312 , 0.298004 , 0.353902 , 0.313038 , 0.309995 , 0.309676 , 0.305996 , 0.284178 , 0.290059 , 0.313262 , 0.336308 , 0.350969 , 0.245969 , 0.357379 , 0.307232 , 0.297515 , 0.322361 , 0.2583 , 0.234724 , 0.248013 , 0.193167 , 0.236116 , 0.284382 , 0.223044 , 0.270435 , 0.325023 , 0.227017 , 0.281041 , 0.198986 , 0.22392 , 0.242146 , 0.331344 , 0.333144 , 0.273069 , 0.225034 , 0.272655 , 0.263026 , 0.233257 , 0.254986 , 0.165794 , 0.223302 , 0.200093 , 0.193024 , 0.177257 , 0.179694 , 0.201037 , 0.230724 , 0.146123 , 0.192827 , 0.165794 , 0.299769 , 0.217368 , 0.307014 , 0.200704 , 0.324649 , 0.264255 , 0.252365 , 0.24584 , 0.285754 , 0.259054 , 0.312406 , 0.28352 , 0.337144 , 0.254307 , 0.102589 , 0.04187 , 0.072352 , 0.058785 , 0.05124 , 0.076236 , 0.137241 , 0.156471 , 0.097334 , 0.194579 , 0.05342 , 0.152336 , 0.199339 , 0.174249 , 0.178004 , 0.138904 , 0.232232 , 0.1321 , 0.130865 , 0.100668 , 0.100539 , 0.139163 , 0.146754 , 0.20577 , 0.159282 , 0.160084 , 0.076827 , 0.053875 , 0.035351 , 0.049706 , 0 
 1073 , 0.296209 , 0.289891 , 0.337339 , 0.241089 , 0.284836 , 0.319394 , 0.29489 , 0.359769 , 0.313728 , 0.30706 , 0.313632 , 0.305254 , 0.285935 , 0.299973 , 0.315384 , 0.335952 , 0.354021 , 0.244509 , 0.351871 , 0.308509 , 0.294197 , 0.326392 , 0.257043 , 0.231186 , 0.251617 , 0.19362 , 0.235829 , 0.290468 , 0.223549 , 0.266417 , 0.326296 , 0.227278 , 0.281574 , 0.207431 , 0.23177 , 0.234091 , 0.333851 , 0.330348 , 0.273848 , 0.221063 , 0.269975 , 0.264329 , 0.234977 , 0.262558 , 0.168629 , 0.228137 , 0.194767 , 0.195694 , 0.169061 , 0.171884 , 0.206009 , 0.229552 , 0.146872 , 0.195612 , 0.163272 , 0.296285 , 0.218282 , 0.305316 , 0.204567 , 0.330417 , 0.269954 , 0.254055 , 0.245375 , 0.290742 , 0.257963 , 0.30513 , 0.278236 , 0.337642 , 0.263622 , 0.105844 , 0.044344 , 0.079541 , 0.067962 , 0.048527 , 0.082989 , 0.133727 , 0.169308 , 0.086457 , 0.196868 , 0.054248 , 0.156679 , 0.206291 , 0.165978 , 0.177763 , 0.140279 , 0.240155 , 0.141165 , 0.123913 , 0.098839 , 0.096079 , 0.137257 , 0.158712 , 0.203839 , 0.176279 , 0.166472 , 0.085811 , 0.06126 , 0.040368 , 0.054241 , 0 
 1074 , 0.297604 , 0.291824 , 0.347686 , 0.24423 , 0.287822 , 0.318928 , 0.291025 , 0.365042 , 0.313932 , 0.30383 , 0.317587 , 0.303976 , 0.287099 , 0.309986 , 0.31667 , 0.334922 , 0.356266 , 0.242819 , 0.345942 , 0.309159 , 0.290754 , 0.330253 , 0.25543 , 0.22727 , 0.254659 , 0.193203 , 0.234725 , 0.295214 , 0.223851 , 0.262114 , 0.326717 , 0.227158 , 0.281165 , 0.213026 , 0.238491 , 0.224893 , 0.335888 , 0.326981 , 0.273606 , 0.215778 , 0.26688 , 0.265261 , 0.235941 , 0.268541 , 0.170761 , 0.230792 , 0.18834 , 0.195976 , 0.159123 , 0.162827 , 0.210254 , 0.226213 , 0.146881 , 0.196969 , 0.15895 , 0.292296 , 0.218842 , 0.302989 , 0.207454 , 0.335818 , 0.274745 , 0.255166 , 0.244376 , 0.294749 , 0.255777 , 0.297563 , 0.272904 , 0.337382 , 0.272564 , 0.107521 , 0.045676 , 0.084689 , 0.07531 , 0.044842 , 0.087448 , 0.128427 , 0.18085 , 0.074511 , 0.196566 , 0.054153 , 0.159582 , 0.210664 , 0.157657 , 0.175924 , 0.139662 , 0.245682 , 0.148375 , 0.114878 , 0.095709 , 0.09015 , 0.13318 , 0.168017 , 0.200263 , 0.191279 , 0.170074 , 0.092332 , 0.066805 , 0.044301 , 0.05696 , 0 
 1075 , 0.29161 , 0.288585 , 0.349331 , 0.239439 , 0.280629 , 0.312525 , 0.27861 , 0.360693 , 0.30874 , 0.299145 , 0.31975 , 0.297076 , 0.280551 , 0.3137 , 0.307396 , 0.326236 , 0.347903 , 0.23951 , 0.335543 , 0.302085 , 0.288494 , 0.330267 , 0.250421 , 0.221712 , 0.249267 , 0.182063 , 0.224174 , 0.280558 , 0.222274 , 0.256865 , 0.316647 , 0.222675 , 0.269879 , 0.186593 , 0.224089 , 0.200522 , 0.331611 , 0.31778 , 0.261395 , 0.197188 , 0.260748 , 0.261409 , 0.227452 , 0.25263 , 0.162893 , 0.207719 , 0.168056 , 0.166417 , 0.130553 , 0.13583 , 0.20276 , 0.197308 , 0.137785 , 0.18048 , 0.135232 , 0.284421 , 0.215549 , 0.294755 , 0.196885 , 0.333651 , 0.265398 , 0.248965 , 0.238229 , 0.284449 , 0.241029 , 0.288726 , 0.267832 , 0.329282 , 0.270083 , 0.088492 , 0.032241 , 0.061583 , 0.05502 , 0.032192 , 0.061555 , 0.104911 , 0.167648 , 0.054668 , 0.164356 , 0.042892 , 0.141197 , 0.180712 , 0.156751 , 0.155809 , 0.114648 , 0.216724 , 0.125397 , 0.076758 , 0.079649 , 0.068013 , 0.103786 , 0.139488 , 0.177976 , 0.173107 , 0.135513 , 0.068977 , 0.047035 , 0.031551 , 0.040127 , 0 
 1076 , 0.288873 , 0.283217 , 0.344005 , 0.234035 , 0.276207 , 0.305306 , 0.268538 , 0.350607 , 0.300156 , 0.293384 , 0.313207 , 0.290009 , 0.275 , 0.309292 , 0.2997 , 0.319108 , 0.334447 , 0.23506 , 0.328532 , 0.2945 , 0.284038 , 0.323726 , 0.244477 , 0.21403 , 0.240435 , 0.175634 , 0.212669 , 0.259303 , 0.217777 , 0.250567 , 0.304787 , 0.218633 , 0.257051 , 0.168301 , 0.201014 , 0.183247 , 0.322294 , 0.311418 , 0.248771 , 0.178524 , 0.254532 , 0.257233 , 0.216353 , 0.240091 , 0.151285 , 0.187359 , 0.156583 , 0.137005 , 0.103703 , 0.11726 , 0.195688 , 0.167676 , 0.132746 , 0.169262 , 0.11119 , 0.277674 , 0.208192 , 0.286164 , 0.184124 , 0.324526 , 0.251936 , 0.240638 , 0.228043 , 0.274095 , 0.224822 , 0.282971 , 0.26564 , 0.315067 , 0.26357 , 0.066464 , 0.018707 , 0.037197 , 0.03373 , 0.018188 , 0.034916 , 0.079537 , 0.153776 , 0.034271 , 0.128704 , 0.031246 , 0.116446 , 0.149867 , 0.153306 , 0.131076 , 0.085291 , 0.181759 , 0.096707 , 0.043505 , 0.059637 , 0.04742 , 0.075776 , 0.107696 , 0.153706 , 0.154955 , 0.095739 , 0.046185 , 0.026777 , 0.017725 , 0.025205 , 0 
 1077 , 0.287327 , 0.276759 , 0.335564 , 0.228133 , 0.272678 , 0.297457 , 0.25894 , 0.338025 , 0.289955 , 0.286938 , 0.302991 , 0.282564 , 0.269584 , 0.301413 , 0.292263 , 0.312273 , 0.318655 , 0.229969 , 0.322514 , 0.286402 , 0.27849 , 0.314317 , 0.237936 , 0.205252 , 0.229955 , 0.170678 , 0.20049 , 0.235371 , 0.211913 , 0.243589 , 0.291874 , 0.214576 , 0.243178 , 0.151468 , 0.174411 , 0.167333 , 0.310701 , 0.305876 , 0.235433 , 0.158956 , 0.247997 , 0.25271 , 0.203973 , 0.228133 , 0.138049 , 0.167333 , 0.147359 , 0.105067 , 0.075525 , 0.099407 , 0.188386 , 0.137437 , 0.12899 , 0.159157 , 0.085405 , 0.271058 , 0.199002 , 0.277065 , 0.170205 , 0.312349 , 0.236441 , 0.231151 , 0.216036 , 0.263209 , 0.207672 , 0.278157 , 0.264474 , 0.298062 , 0.255151 , 0.043724 , 0.003379 , 0.011249 , 0.01061 , 0.003129 , 0.006097 , 0.052234 , 0.138863 , 0.012647 , 0.090918 , 0.019189 , 0.089451 , 0.116948 , 0.148701 , 0.104733 , 0.054702 , 0.144049 , 0.06648 , 0.007759 , 0.038253 , 0.024702 , 0.046304 , 0.074656 , 0.128462 , 0.135824 , 0.054035 , 0.022345 , 0.0047 , 0.003038 , 0.009087 , 0 
 1078 , 0.29375 , 0.276261 , 0.330287 , 0.22586 , 0.27172 , 0.293667 , 0.25958 , 0.324703 , 0.281983 , 0.284157 , 0.296366 , 0.282155 , 0.270561 , 0.296379 , 0.286835 , 0.309051 , 0.30972 , 0.226798 , 0.321922 , 0.28317 , 0.275564 , 0.30845 , 0.231408 , 0.202229 , 0.224507 , 0.175085 , 0.189275 , 0.221277 , 0.210179 , 0.242796 , 0.285164 , 0.213395 , 0.240636 , 0.146651 , 0.163677 , 0.164388 , 0.304082 , 0.305151 , 0.230698 , 0.155402 , 0.247579 , 0.251678 , 0.199689 , 0.222229 , 0.124759 , 0.152979 , 0.145084 , 0.095076 , 0.063522 , 0.089147 , 0.186355 , 0.113627 , 0.118734 , 0.151758 , 0.071106 , 0.272293 , 0.194575 , 0.269236 , 0.163345 , 0.299623 , 0.230352 , 0.225128 , 0.211152 , 0.259063 , 0.19218 , 0.282335 , 0.263611 , 0.296414 , 0.241671 , 0.034342 , 0 , 0.004555 , 0.004507 , 0 , 0 , 0.044901 , 0.12527 , 0.009421 , 0.071141 , 0.018455 , 0.071458 , 0.092425 , 0.143276 , 0.085413 , 0.038179 , 0.122295 , 0.047186 , 0 , 0.027641 , 0.023044 , 0.03154 , 0.055026 , 0.12037 , 0.123751 , 0.034777 , 0.019745 , 0 , 0 , 0.006674 , 0 
 1079 , 0.300806 , 0.27981 , 0.325592 , 0.225161 , 0.269156 , 0.29043 , 0.263765 , 0.313346 , 0.277625 , 0.284635 , 0.293628 , 0.281961 , 0.273889 , 0.295862 , 0.28127 , 0.306301 , 0.306021 , 0.225845 , 0.322772 , 0.282177 , 0.27597 , 0.307446 , 0.225971 , 0.202218 , 0.220553 , 0.179477 , 0.179079 , 0.212977 , 0.21045 , 0.244592 , 0.283225 , 0.214513 , 0.241562 , 0.140076 , 0.156875 , 0.16045 , 0.301706 , 0.305742 , 0.228401 , 0.154522 , 0.250101 , 0.25163 , 0.199285 , 0.214792 , 0.113237 , 0.137353 , 0.136662 , 0.086055 , 0.053009 , 0.075393 , 0.180063 , 0.092353 , 0.100948 , 0.138352 , 0.057533 , 0.273401 , 0.192456 , 0.261343 , 0.158719 , 0.29006 , 0.228764 , 0.221544 , 0.211455 , 0.253969 , 0.177626 , 0.288398 , 0.264052 , 0.301609 , 0.224903 , 0.028725 , 0 , 0.002779 , 0.002786 , 0 , 0 , 0.042095 , 0.108056 , 0.01092 , 0.055829 , 0.020674 , 0.054796 , 0.066589 , 0.138673 , 0.068097 , 0.025555 , 0.104928 , 0.031287 , 0 , 0.019627 , 0.026197 , 0.019285 , 0.03896 , 0.116504 , 0.11147 , 0.020995 , 0.022357 , 0 , 0 , 0.007785 , 0 
 1080 , 0.305645 , 0.286962 , 0.320733 , 0.225304 , 0.263619 , 0.286563 , 0.269192 , 0.304855 , 0.277345 , 0.288288 , 0.295035 , 0.279729 , 0.278164 , 0.300644 , 0.27478 , 0.302869 , 0.307065 , 0.227261 , 0.323668 , 0.282563 , 0.280084 , 0.311899 , 0.221956 , 0.204345 , 0.216948 , 0.180089 , 0.169806 , 0.208824 , 0.212056 , 0.24782 , 0.285643 , 0.217738 , 0.243269 , 0.127316 , 0.150079 , 0.150724 , 0.303427 , 0.306275 , 0.226253 , 0.151623 , 0.254473 , 0.251712 , 0.201439 , 0.203113 , 0.10343 , 0.119308 , 0.118315 , 0.071927 , 0.040149 , 0.055831 , 0.166936 , 0.071391 , 0.0775 , 0.117062 , 0.041743 , 0.271533 , 0.191859 , 0.252879 , 0.154696 , 0.284672 , 0.23 , 0.219956 , 0.216455 , 0.245233 , 0.163602 , 0.293673 , 0.266098 , 0.311044 , 0.205889 , 0.023466 , 0 , 0.000906 , 0.000906 , 0 , 0 , 0.038417 , 0.087081 , 0.012182 , 0.039895 , 0.022988 , 0.037786 , 0.038395 , 0.135368 , 0.050845 , 0.012748 , 0.087552 , 0.015212 , 0 , 0.011487 , 0.027191 , 0.006196 , 0.022618 , 0.112692 , 0.096784 , 0.006906 , 0.024321 , 0 , 0 , 0.008327 , 0 
 1081 , 0.304807 , 0.290083 , 0.3158 , 0.223472 , 0.254659 , 0.282897 , 0.272913 , 0.297787 , 0.278225 , 0.290391 , 0.293822 , 0.281934 , 0.279534 , 0.301903 , 0.272461 , 0.300398 , 0.30735 , 0.226188 , 0.321947 , 0.2776 , 0.284439 , 0.313558 , 0.217182 , 0.201246 , 0.212374 , 0.176198 , 0.164551 , 0.203511 , 0.210764 , 0.245247 , 0.286817 , 0.2174 , 0.242214 , 0.111627 , 0.136577 , 0.132168 , 0.301399 , 0.306094 , 0.222863 , 0.140263 , 0.252951 , 0.247534 , 0.201178 , 0.194286 , 0.095375 , 0.098385 , 0.098129 , 0.055196 , 0.028479 , 0.039087 , 0.145974 , 0.053105 , 0.057604 , 0.090973 , 0.02881 , 0.266419 , 0.186928 , 0.246789 , 0.14632 , 0.281686 , 0.230876 , 0.217069 , 0.215128 , 0.23761 , 0.149541 , 0.290195 , 0.263733 , 0.313911 , 0.190396 , 0.017817 , 0 , 0 , 0 , 0 , 0 , 0.031022 , 0.068153 , 0.010752 , 0.027297 , 0.020526 , 0.024942 , 0.021067 , 0.119286 , 0.035988 , 0.005327 , 0.067536 , 0.005982 , 0 , 0.006365 , 0.02282 , 0 , 0.012309 , 0.102177 , 0.076143 , 0 , 0.021143 , 0 , 0 , 0.007088 , 0 
 1082 , 0.29805 , 0.288197 , 0.31095 , 0.21938 , 0.242622 , 0.279556 , 0.274319 , 0.292696 , 0.27909 , 0.289821 , 0.289821 , 0.289503 , 0.277225 , 0.298688 , 0.274016 , 0.298625 , 0.306544 , 0.222186 , 0.317695 , 0.267426 , 0.287506 , 0.312527 , 0.211548 , 0.192269 , 0.206862 , 0.168195 , 0.163137 , 0.196752 , 0.206404 , 0.236709 , 0.285454 , 0.212418 , 0.237999 , 0.093893 , 0.117041 , 0.106178 , 0.294989 , 0.304857 , 0.217632 , 0.1213 , 0.244355 , 0.239063 , 0.198128 , 0.188399 , 0.088733 , 0.075585 , 0.077294 , 0.036623 , 0.017896 , 0.024874 , 0.118922 , 0.037478 , 0.041278 , 0.060689 , 0.018642 , 0.258599 , 0.177777 , 0.242995 , 0.133647 , 0.280318 , 0.230454 , 0.212371 , 0.205891 , 0.231099 , 0.135263 , 0.277948 , 0.255902 , 0.3098 , 0.179167 , 0.011827 , 0 , 0 , 0 , 0 , 0 , 0.020095 , 0.05141 , 0.006885 , 0.018082 , 0.013467 , 0.015837 , 0.013467 , 0.089626 , 0.023607 , 0.003551 , 0.044829 , 0.003986 , 0 , 0.004142 , 0.014275 , 0 , 0.008159 , 0.085617 , 0.049849 , 0 , 0.013529 , 0 , 0 , 0.004453 , 0 
 1083 , 0.289341 , 0.281225 , 0.306774 , 0.2135 , 0.231701 , 0.276791 , 0.272071 , 0.290628 , 0.271946 , 0.282496 , 0.284698 , 0.304084 , 0.270342 , 0.289984 , 0.27314 , 0.294728 , 0.303433 , 0.21567 , 0.31382 , 0.257963 , 0.28083 , 0.312929 , 0.204927 , 0.180006 , 0.201237 , 0.16148 , 0.159953 , 0.187804 , 0.201059 , 0.227437 , 0.276202 , 0.201756 , 0.231298 , 0.079608 , 0.099421 , 0.083833 , 0.285023 , 0.301247 , 0.2085 , 0.105072 , 0.229809 , 0.230305 , 0.192904 , 0.182773 , 0.07829 , 0.056408 , 0.061896 , 0.020123 , 0.008038 , 0.01093 , 0.097111 , 0.020169 , 0.026619 , 0.031084 , 0.008604 , 0.253289 , 0.169262 , 0.237987 , 0.120745 , 0.272675 , 0.224027 , 0.20433 , 0.189447 , 0.224422 , 0.119288 , 0.265683 , 0.242382 , 0.304441 , 0.172626 , 0.005527 , 0 , 0 , 0 , 0 , 0 , 0.009 , 0.036463 , 0.00307 , 0.007899 , 0.006286 , 0.007255 , 0.006286 , 0.056981 , 0.011108 , 0.00162 , 0.020464 , 0.00176 , 0 , 0.001922 , 0.006728 , 0 , 0.003821 , 0.070407 , 0.022906 , 0 , 0.006341 , 0 , 0 , 0.002139 , 0 
