JUN23MAT00005.spu,JUN23MAT00004.spu,JUN23MAT00003.spu,
Wavelength,JUN23MAT00006.spu,JUN23MAT00007.spu,JUN23MAT00008.spu,JUN23MAT00009.spu,JUN23MAT00010.spu,JUN23MAT00011.spu,JUN23MAT00012.spu,JUN23MAT00013.spu,JUN23MAT00014.spu,JUN23MAT00015.spu,JUN23MAT00016.spu,JUN23MAT00017.spu,JUN23MAT00018.spu,JUN23MAT00019.spu,JUN23MAT00020.spu,JUN23MAT00021.spu,JUN23MAT00022.spu,JUN23MAT00023.spu,JUN23MAT00024.spu,JUN23MAT00025.spu,JUN23MAT00026.spu,JUN23MAT00027.spu,JUN23MAT00028.spu,JUN23MAT00029.spu,JUN23MAT00030.spu,JUN23MAT00031.spu,JUN23MAT00032.spu,JUN23MAT00033.spu,JUN23MAT00034.spu,JUN23MAT00035.spu,JUN23MAT00036.spu,JUN23MAT00037.spu,JUN23MAT00038.spu,JUN23MAT00039.spu,JUN23MAT00040.spu,JUN23MAT00041.spu,JUN23MAT00042.spu,JUN23MAT00043.spu,JUN23MAT00044.spu,JUN23MAT00045.spu,JUN23MAT00046.spu,JUN23MAT00047.spu,JUN23MAT00048.spu,JUN23MAT00049.spu,JUN23MAT00050.spu,JUN23MAT00051.spu,JUN23MAT00052.spu,JUN23MAT00053.spu,JUN23MAT00054.spu,JUN23MAT00055.spu,JUN23MAT00056.spu,JUN23MAT00057.spu,JUN23MAT00058.spu,JUN23MAT00059.spu,JUN23MAT00060.spu,JUN23MAT00061.spu,JUN23MAT00062.spu,JUN23MAT00063.spu,JUN23MAT00064.spu,JUN23MAT00065.spu,JUN23MAT00066.spu,JUN23MAT00067.spu,JUN23MAT00068.spu,JUN23MAT00069.spu,JUN23MAT00070.spu,JUN23MAT00071.spu,JUN23MAT00072.spu,JUN23MAT00073.spu,JUN23MAT00074.spu,JUN23MAT00075.spu,JUN23MAT00076.spu,JUN23MAT00077.spu,JUN23MAT00078.spu,JUN23MAT00079.spu,JUN23MAT00080.spu,JUN23MAT00081.spu,JUN23MAT00082.spu,JUN23MAT00083.spu,JUN23MAT00084.spu,JUN23MAT00085.spu,JUN23MAT00086.spu,JUN23MAT00087.spu,JUN23MAT00088.spu,JUN23MAT00089.spu,JUN23MAT00090.spu,JUN23MAT00091.spu,JUN23MAT00092.spu,JUN23MAT00093.spu,JUN23MAT00094.spu,JUN23MAT00095.spu,JUN23MAT00096.spu,JUN23MAT00097.spu,JUN23MAT00098.spu,JUN23MAT00099.spu,JUN23MAT00100.spu
 1041 , 0.204827 , 0.333177 , 0.181035 , 0.208614 , 0.126946 , 0.133535 , 0.211929 , 0.241002 , 0.280414 , 0.258748 , 0.200765 , 0.124945 , 0.295144 , 0.146706 , 0.200257 , 0.327992 , 0.156825 , 0.247853 , 0.205544 , 0.152094 , 0.163019 , 0.091321 , 0.226188 , 0.231838 , 0.200843 , 0.184852 , 0.217885 , 0.23967 , 0.074948 , 0.20454 , 0.226271 , 0.069733 , 0.203632 , 0.076585 , 0.082851 , 0.476108 , 0.310532 , 0.246342 , 0.200425 , 0.179261 , 0.316654 , 0.179464 , 0.115149 , 0.233929 , 0.287092 , 0.289661 , 0.273957 , 0.24397 , 0.262368 , 0.294499 , 0.215621 , 0.287462 , 0.179655 , 0.118661 , 0.140303 , 0.256855 , 0.30362 , 0.206983 , 0.21126 , 0.178592 , 0.193543 , 0.354549 , 0.328948 , 0.384225 , 0.145147 , 0.258611 , 0.006708 , 0.135309 , 0.206547 , 0.179064 , 0.118201 , 0.093543 , 0.158826 , 0.203728 , 0.230919 , 0.233523 , 0.131175 , 0.143612 , 0.326988 , 0.294457 , 0.247632 , 0.202378 , 0.232914 , 0.21169 , 0.220937 , 0.223117 , 0.293382 , 0.280217 , 0.282284 , 0.228738 , 0.249173 , 0.06511 , 0.225584 , 0.336361 , 0.287462 
 1042 , 0.200335 , 0.331548 , 0.177129 , 0.206372 , 0.120755 , 0.13154 , 0.212696 , 0.236469 , 0.279731 , 0.25532 , 0.198265 , 0.120021 , 0.292772 , 0.144432 , 0.195807 , 0.324711 , 0.1514 , 0.242005 , 0.20231 , 0.149288 , 0.158863 , 0.088863 , 0.22202 , 0.228886 , 0.198492 , 0.184664 , 0.214849 , 0.235204 , 0.071157 , 0.205215 , 0.223488 , 0.065669 , 0.201451 , 0.074152 , 0.079449 , 0.474268 , 0.311718 , 0.244176 , 0.195306 , 0.173723 , 0.310447 , 0.174594 , 0.11112 , 0.229763 , 0.285547 , 0.285684 , 0.269864 , 0.239726 , 0.257396 , 0.291561 , 0.211676 , 0.28578 , 0.176551 , 0.115225 , 0.13787 , 0.250613 , 0.301756 , 0.202435 , 0.210554 , 0.174612 , 0.191602 , 0.350977 , 0.326 , 0.378145 , 0.140769 , 0.256549 , 0.004886 , 0.132018 , 0.20438 , 0.174558 , 0.114163 , 0.091458 , 0.155456 , 0.197179 , 0.22514 , 0.231189 , 0.128558 , 0.140018 , 0.322444 , 0.292169 , 0.24383 , 0.198253 , 0.226244 , 0.205668 , 0.216508 , 0.218482 , 0.288184 , 0.274565 , 0.27926 , 0.226649 , 0.246759 , 0.062883 , 0.22174 , 0.332025 , 0.283549 
 1043 , 0.196379 , 0.330194 , 0.172177 , 0.203132 , 0.114848 , 0.129039 , 0.213851 , 0.232299 , 0.27804 , 0.252999 , 0.194538 , 0.115277 , 0.290617 , 0.141056 , 0.190584 , 0.320767 , 0.145148 , 0.235729 , 0.199118 , 0.146416 , 0.153276 , 0.086354 , 0.217293 , 0.226231 , 0.196438 , 0.18245 , 0.212243 , 0.230876 , 0.067059 , 0.204674 , 0.221765 , 0.06117 , 0.199314 , 0.071478 , 0.076141 , 0.471971 , 0.310721 , 0.24122 , 0.190441 , 0.168241 , 0.303724 , 0.169855 , 0.106511 , 0.225612 , 0.284924 , 0.282679 , 0.265886 , 0.234925 , 0.253541 , 0.286996 , 0.207497 , 0.284185 , 0.173821 , 0.111436 , 0.135471 , 0.245895 , 0.301211 , 0.196742 , 0.211165 , 0.170254 , 0.189822 , 0.347666 , 0.32328 , 0.372861 , 0.135149 , 0.254952 , 0.002924 , 0.127979 , 0.202125 , 0.168706 , 0.109257 , 0.088497 , 0.152347 , 0.190942 , 0.218257 , 0.228964 , 0.126068 , 0.13612 , 0.319725 , 0.289223 , 0.239731 , 0.193538 , 0.220312 , 0.199249 , 0.213136 , 0.215655 , 0.283751 , 0.268339 , 0.276771 , 0.224034 , 0.244424 , 0.060545 , 0.218263 , 0.329961 , 0.279933 
 1044 , 0.192545 , 0.328994 , 0.166482 , 0.199155 , 0.1089 , 0.126285 , 0.215215 , 0.228463 , 0.275834 , 0.251073 , 0.190204 , 0.110374 , 0.288536 , 0.13699 , 0.184884 , 0.316548 , 0.138196 , 0.229158 , 0.19591 , 0.143409 , 0.146821 , 0.083657 , 0.21213 , 0.223684 , 0.194489 , 0.178851 , 0.209729 , 0.226561 , 0.062575 , 0.203208 , 0.220748 , 0.05631 , 0.197075 , 0.068477 , 0.072745 , 0.469241 , 0.308168 , 0.237652 , 0.185663 , 0.162762 , 0.296625 , 0.16508 , 0.101387 , 0.221343 , 0.284803 , 0.280131 , 0.262033 , 0.229735 , 0.25027 , 0.28129 , 0.20306 , 0.282616 , 0.17116 , 0.107307 , 0.132871 , 0.242021 , 0.301368 , 0.190233 , 0.212534 , 0.165567 , 0.187909 , 0.34449 , 0.320715 , 0.368009 , 0.128704 , 0.253444 , 0.00082 , 0.123242 , 0.199755 , 0.161935 , 0.10389 , 0.084953 , 0.149252 , 0.184765 , 0.21059 , 0.226751 , 0.123575 , 0.132009 , 0.318106 , 0.285837 , 0.235334 , 0.188355 , 0.214858 , 0.192314 , 0.210323 , 0.213854 , 0.279787 , 0.261771 , 0.274485 , 0.221093 , 0.24192 , 0.05804 , 0.214882 , 0.329309 , 0.276375 
 1045 , 0.191203 , 0.329452 , 0.164326 , 0.196594 , 0.105755 , 0.123658 , 0.213152 , 0.223649 , 0.271462 , 0.248565 , 0.186742 , 0.109304 , 0.285508 , 0.13021 , 0.180457 , 0.312616 , 0.134777 , 0.22622 , 0.192198 , 0.140784 , 0.142395 , 0.080863 , 0.208454 , 0.220888 , 0.19253 , 0.174586 , 0.206985 , 0.223916 , 0.059133 , 0.201256 , 0.219016 , 0.051918 , 0.193834 , 0.064637 , 0.068665 , 0.468056 , 0.306307 , 0.232659 , 0.183798 , 0.159012 , 0.291645 , 0.160706 , 0.096656 , 0.219935 , 0.284654 , 0.279986 , 0.258844 , 0.225953 , 0.247464 , 0.276159 , 0.200261 , 0.280822 , 0.16887 , 0.104742 , 0.129712 , 0.239685 , 0.301099 , 0.185842 , 0.212512 , 0.162128 , 0.184402 , 0.341371 , 0.317213 , 0.365736 , 0.122799 , 0.252523 , 0 , 0.119884 , 0.19788 , 0.156595 , 0.099215 , 0.079281 , 0.14659 , 0.181073 , 0.206031 , 0.224816 , 0.119777 , 0.130316 , 0.315471 , 0.281752 , 0.231463 , 0.184023 , 0.210895 , 0.18759 , 0.207364 , 0.213104 , 0.27517 , 0.257392 , 0.271793 , 0.217926 , 0.238791 , 0.05427 , 0.212204 , 0.329126 , 0.273671 
 1046 , 0.191237 , 0.330557 , 0.164872 , 0.195084 , 0.104657 , 0.120756 , 0.208491 , 0.218472 , 0.266234 , 0.24639 , 0.183845 , 0.111349 , 0.281853 , 0.121841 , 0.176911 , 0.308792 , 0.134122 , 0.22712 , 0.188575 , 0.138366 , 0.139877 , 0.078198 , 0.206488 , 0.218846 , 0.190383 , 0.170954 , 0.204034 , 0.223244 , 0.056238 , 0.19979 , 0.216386 , 0.047892 , 0.190508 , 0.060203 , 0.064032 , 0.46948 , 0.305733 , 0.22728 , 0.184 , 0.156236 , 0.289386 , 0.15645 , 0.092631 , 0.220399 , 0.284004 , 0.281242 , 0.256318 , 0.224257 , 0.245335 , 0.272968 , 0.19848 , 0.278095 , 0.166686 , 0.103442 , 0.126784 , 0.238347 , 0.300606 , 0.183881 , 0.21034 , 0.15939 , 0.180621 , 0.339655 , 0.313824 , 0.366073 , 0.117994 , 0.252851 , 0 , 0.118029 , 0.196512 , 0.152733 , 0.095547 , 0.072715 , 0.144311 , 0.179086 , 0.203856 , 0.222485 , 0.115575 , 0.130583 , 0.312591 , 0.277929 , 0.228549 , 0.180295 , 0.207934 , 0.184972 , 0.20436 , 0.213251 , 0.269945 , 0.254344 , 0.269838 , 0.214952 , 0.235916 , 0.049712 , 0.209682 , 0.328607 , 0.27292 
 1047 , 0.190715 , 0.330626 , 0.166262 , 0.193768 , 0.104031 , 0.117033 , 0.202813 , 0.213564 , 0.261781 , 0.245475 , 0.180808 , 0.114854 , 0.277943 , 0.113441 , 0.173313 , 0.304605 , 0.134506 , 0.231192 , 0.185561 , 0.135781 , 0.138523 , 0.075783 , 0.205931 , 0.218502 , 0.187716 , 0.169249 , 0.200789 , 0.22432 , 0.052994 , 0.199814 , 0.212666 , 0.043824 , 0.188111 , 0.055508 , 0.059046 , 0.474052 , 0.30673 , 0.222668 , 0.184465 , 0.153033 , 0.289754 , 0.151752 , 0.089365 , 0.220855 , 0.282139 , 0.282092 , 0.254089 , 0.224835 , 0.243793 , 0.272765 , 0.196533 , 0.273562 , 0.164071 , 0.102642 , 0.124898 , 0.236843 , 0.299996 , 0.184052 , 0.20547 , 0.156313 , 0.178138 , 0.340527 , 0.311639 , 0.368237 , 0.114489 , 0.254843 , 0 , 0.117356 , 0.195408 , 0.149866 , 0.092843 , 0.066684 , 0.142132 , 0.177192 , 0.202382 , 0.218795 , 0.11204 , 0.131651 , 0.310286 , 0.275268 , 0.226685 , 0.176504 , 0.204884 , 0.183609 , 0.201274 , 0.213689 , 0.264104 , 0.25094 , 0.269724 , 0.212468 , 0.234144 , 0.045015 , 0.206392 , 0.326532 , 0.274914 
 1048 , 0.189881 , 0.330853 , 0.165997 , 0.190877 , 0.103663 , 0.113049 , 0.197257 , 0.208943 , 0.2597 , 0.24502 , 0.178527 , 0.116453 , 0.273806 , 0.107308 , 0.170282 , 0.300051 , 0.135931 , 0.234964 , 0.182753 , 0.132328 , 0.13735 , 0.073338 , 0.204796 , 0.217707 , 0.185046 , 0.167288 , 0.19768 , 0.225252 , 0.049858 , 0.198754 , 0.208877 , 0.039246 , 0.185396 , 0.051536 , 0.054258 , 0.478421 , 0.306594 , 0.219289 , 0.185191 , 0.150068 , 0.290918 , 0.147575 , 0.086176 , 0.219935 , 0.279625 , 0.280796 , 0.251992 , 0.224516 , 0.242884 , 0.272448 , 0.194384 , 0.268832 , 0.160715 , 0.101242 , 0.122646 , 0.234318 , 0.298626 , 0.183743 , 0.199961 , 0.152995 , 0.176023 , 0.341615 , 0.309606 , 0.370147 , 0.110936 , 0.255879 , 0 , 0.115759 , 0.193581 , 0.147122 , 0.090474 , 0.061091 , 0.138973 , 0.175449 , 0.199979 , 0.214575 , 0.107997 , 0.131465 , 0.308127 , 0.272291 , 0.22451 , 0.173107 , 0.202165 , 0.18169 , 0.198356 , 0.213337 , 0.258813 , 0.24831 , 0.269804 , 0.209275 , 0.231826 , 0.040357 , 0.202913 , 0.324485 , 0.276552 
 1049 , 0.188534 , 0.331615 , 0.162135 , 0.184932 , 0.103934 , 0.108895 , 0.192507 , 0.205558 , 0.263189 , 0.245729 , 0.17814 , 0.113583 , 0.269763 , 0.106869 , 0.16891 , 0.295373 , 0.139594 , 0.23756 , 0.18079 , 0.127361 , 0.136737 , 0.071101 , 0.202568 , 0.216043 , 0.182688 , 0.16504 , 0.195224 , 0.225746 , 0.047225 , 0.195424 , 0.205424 , 0.034016 , 0.182276 , 0.049529 , 0.05039 , 0.482131 , 0.304027 , 0.219069 , 0.186466 , 0.147938 , 0.293827 , 0.145027 , 0.083563 , 0.216243 , 0.276034 , 0.275124 , 0.250441 , 0.22229 , 0.243564 , 0.27194 , 0.192076 , 0.26422 , 0.156162 , 0.098694 , 0.119926 , 0.229882 , 0.295865 , 0.182415 , 0.193683 , 0.149533 , 0.175029 , 0.34298 , 0.30823 , 0.371465 , 0.107718 , 0.254777 , 0 , 0.112291 , 0.190469 , 0.144955 , 0.089173 , 0.05717 , 0.134026 , 0.174277 , 0.19586 , 0.209742 , 0.103303 , 0.12855 , 0.306532 , 0.269096 , 0.221901 , 0.171002 , 0.200585 , 0.17877 , 0.196151 , 0.211319 , 0.255323 , 0.247736 , 0.270363 , 0.204945 , 0.228585 , 0.036278 , 0.199444 , 0.322761 , 0.277289 
 1050 , 0.185681 , 0.330807 , 0.154386 , 0.176908 , 0.102086 , 0.103295 , 0.184863 , 0.200002 , 0.260714 , 0.242477 , 0.174243 , 0.107935 , 0.265438 , 0.105028 , 0.164688 , 0.292521 , 0.141877 , 0.231941 , 0.175446 , 0.121292 , 0.133266 , 0.066675 , 0.196548 , 0.208588 , 0.177685 , 0.159796 , 0.190296 , 0.220207 , 0.044147 , 0.187456 , 0.200357 , 0.027799 , 0.17405 , 0.047132 , 0.045303 , 0.479544 , 0.295259 , 0.21623 , 0.184117 , 0.144169 , 0.29086 , 0.141456 , 0.079095 , 0.211248 , 0.269421 , 0.267231 , 0.243391 , 0.215273 , 0.239059 , 0.265083 , 0.187998 , 0.258247 , 0.150379 , 0.093999 , 0.115311 , 0.221796 , 0.289133 , 0.176042 , 0.188401 , 0.144717 , 0.169501 , 0.332378 , 0.300909 , 0.367819 , 0.101996 , 0.249661 , 0 , 0.106009 , 0.184857 , 0.139007 , 0.085581 , 0.051645 , 0.127015 , 0.170651 , 0.188786 , 0.204665 , 0.095798 , 0.123194 , 0.297208 , 0.262694 , 0.213438 , 0.167173 , 0.197397 , 0.171228 , 0.190778 , 0.205297 , 0.249697 , 0.243969 , 0.264295 , 0.196362 , 0.219901 , 0.031331 , 0.194629 , 0.31565 , 0.271539 
 1051 , 0.182128 , 0.328922 , 0.146252 , 0.168499 , 0.099732 , 0.097372 , 0.176741 , 0.194172 , 0.257617 , 0.23854 , 0.169798 , 0.101794 , 0.260757 , 0.10295 , 0.160137 , 0.28922 , 0.143606 , 0.225692 , 0.169643 , 0.114804 , 0.129237 , 0.061949 , 0.189947 , 0.200567 , 0.172074 , 0.154077 , 0.184923 , 0.213898 , 0.040626 , 0.178886 , 0.194792 , 0.021335 , 0.16531 , 0.044452 , 0.040018 , 0.476175 , 0.285734 , 0.212843 , 0.181133 , 0.139827 , 0.287277 , 0.137467 , 0.074243 , 0.205567 , 0.262164 , 0.258761 , 0.235763 , 0.207599 , 0.233934 , 0.257509 , 0.18332 , 0.251645 , 0.143981 , 0.088832 , 0.110292 , 0.213117 , 0.281681 , 0.169005 , 0.182599 , 0.139243 , 0.163373 , 0.320978 , 0.292772 , 0.363433 , 0.095894 , 0.243791 , 0 , 0.09922 , 0.178481 , 0.132432 , 0.081478 , 0.045876 , 0.119595 , 0.166401 , 0.181121 , 0.198981 , 0.087807 , 0.117265 , 0.287307 , 0.25571 , 0.204351 , 0.162855 , 0.19357 , 0.163212 , 0.184768 , 0.198612 , 0.243469 , 0.239536 , 0.257515 , 0.187277 , 0.210656 , 0.026097 , 0.189112 , 0.307641 , 0.26506 
 1052 , 0.172451 , 0.314774 , 0.139413 , 0.162686 , 0.092182 , 0.092129 , 0.168879 , 0.192375 , 0.250252 , 0.229982 , 0.161613 , 0.094481 , 0.258674 , 0.100187 , 0.156399 , 0.285489 , 0.135794 , 0.216709 , 0.163636 , 0.108968 , 0.120856 , 0.056176 , 0.181812 , 0.192563 , 0.163466 , 0.147701 , 0.179308 , 0.202387 , 0.033191 , 0.170052 , 0.188885 , 0.01644 , 0.15617 , 0.040264 , 0.035548 , 0.469025 , 0.274727 , 0.206381 , 0.172639 , 0.131448 , 0.280404 , 0.132228 , 0.068451 , 0.196686 , 0.253806 , 0.252545 , 0.227437 , 0.198862 , 0.226111 , 0.24736 , 0.175137 , 0.243906 , 0.135988 , 0.081061 , 0.105531 , 0.204973 , 0.273008 , 0.158979 , 0.177026 , 0.129624 , 0.154586 , 0.307389 , 0.2819 , 0.355542 , 0.090551 , 0.234088 , 0 , 0.091167 , 0.167659 , 0.121847 , 0.073349 , 0.041625 , 0.113836 , 0.157747 , 0.172574 , 0.191906 , 0.079789 , 0.108979 , 0.278269 , 0.249208 , 0.194181 , 0.15678 , 0.185308 , 0.156035 , 0.175847 , 0.189624 , 0.235953 , 0.231149 , 0.248005 , 0.180199 , 0.202375 , 0.021126 , 0.179595 , 0.295372 , 0.255818 
 1053 , 0.164621 , 0.300111 , 0.134293 , 0.158594 , 0.084677 , 0.087769 , 0.163373 , 0.191717 , 0.245459 , 0.221158 , 0.157754 , 0.086876 , 0.25557 , 0.098143 , 0.153571 , 0.278873 , 0.127957 , 0.210172 , 0.158728 , 0.103586 , 0.113989 , 0.051256 , 0.174832 , 0.184926 , 0.15619 , 0.142578 , 0.175625 , 0.193607 , 0.025608 , 0.162218 , 0.183543 , 0.011523 , 0.149037 , 0.035754 , 0.031658 , 0.461774 , 0.268272 , 0.200218 , 0.166774 , 0.123949 , 0.277099 , 0.127514 , 0.06317 , 0.187592 , 0.24893 , 0.246783 , 0.222739 , 0.190433 , 0.22103 , 0.243679 , 0.168402 , 0.238767 , 0.127047 , 0.073673 , 0.099368 , 0.198783 , 0.266399 , 0.149825 , 0.1701 , 0.120186 , 0.146663 , 0.300105 , 0.273097 , 0.350568 , 0.085598 , 0.224402 , 0 , 0.083387 , 0.156867 , 0.113377 , 0.065137 , 0.037522 , 0.108639 , 0.149732 , 0.165823 , 0.183514 , 0.071899 , 0.10057 , 0.275781 , 0.242722 , 0.186553 , 0.150484 , 0.177206 , 0.150922 , 0.168758 , 0.181448 , 0.231147 , 0.224478 , 0.242069 , 0.174289 , 0.196822 , 0.016057 , 0.170363 , 0.285945 , 0.247845 
 1054 , 0.157001 , 0.284719 , 0.129553 , 0.15495 , 0.076924 , 0.083504 , 0.158441 , 0.191501 , 0.241426 , 0.211985 , 0.155218 , 0.078894 , 0.252038 , 0.096278 , 0.150976 , 0.271047 , 0.119757 , 0.204246 , 0.154012 , 0.098108 , 0.10728 , 0.046335 , 0.167969 , 0.177188 , 0.149041 , 0.137648 , 0.172497 , 0.185358 , 0.017582 , 0.154385 , 0.178185 , 0.006241 , 0.142292 , 0.030968 , 0.027693 , 0.454296 , 0.263145 , 0.193937 , 0.161512 , 0.116389 , 0.274981 , 0.12277 , 0.05774 , 0.178062 , 0.245097 , 0.240989 , 0.219141 , 0.18178 , 0.216711 , 0.242177 , 0.161844 , 0.234339 , 0.117467 , 0.066062 , 0.092583 , 0.192998 , 0.260243 , 0.140579 , 0.162444 , 0.110375 , 0.138697 , 0.294737 , 0.264666 , 0.346474 , 0.080532 , 0.214368 , 0 , 0.075351 , 0.14562 , 0.105118 , 0.056551 , 0.033258 , 0.103405 , 0.141593 , 0.159367 , 0.174391 , 0.06369 , 0.091756 , 0.275634 , 0.236029 , 0.179467 , 0.143889 , 0.168779 , 0.146273 , 0.161955 , 0.173196 , 0.227096 , 0.218144 , 0.237113 , 0.168546 , 0.191973 , 0.010665 , 0.160824 , 0.277137 , 0.240004 
 1055 , 0.148802 , 0.278802 , 0.124249 , 0.153183 , 0.068331 , 0.076183 , 0.156091 , 0.187282 , 0.233614 , 0.202463 , 0.154414 , 0.074076 , 0.243931 , 0.093174 , 0.145088 , 0.267068 , 0.11038 , 0.198836 , 0.149945 , 0.094033 , 0.102348 , 0.042246 , 0.162723 , 0.169072 , 0.144438 , 0.13278 , 0.164847 , 0.180516 , 0.012285 , 0.146695 , 0.169884 , 0.003923 , 0.137672 , 0.024738 , 0.022957 , 0.445263 , 0.260784 , 0.186841 , 0.155864 , 0.108477 , 0.272865 , 0.11728 , 0.05286 , 0.168045 , 0.241575 , 0.236869 , 0.216669 , 0.17733 , 0.212659 , 0.244413 , 0.158 , 0.229203 , 0.111227 , 0.058721 , 0.084812 , 0.18922 , 0.254586 , 0.133789 , 0.155023 , 0.103654 , 0.133615 , 0.28883 , 0.258219 , 0.342792 , 0.07573 , 0.20627 , 0 , 0.07006 , 0.137173 , 0.100671 , 0.048351 , 0.028365 , 0.098356 , 0.134434 , 0.156114 , 0.167018 , 0.058704 , 0.086262 , 0.272889 , 0.228078 , 0.17303 , 0.136354 , 0.16183 , 0.144751 , 0.157733 , 0.162457 , 0.22336 , 0.21057 , 0.235279 , 0.163431 , 0.189766 , 0.007991 , 0.150833 , 0.269755 , 0.23131 
 1056 , 0.138737 , 0.276826 , 0.118469 , 0.151607 , 0.059682 , 0.067484 , 0.153705 , 0.18066 , 0.224981 , 0.192871 , 0.151902 , 0.070605 , 0.234915 , 0.089232 , 0.137587 , 0.265337 , 0.099889 , 0.193513 , 0.145938 , 0.090151 , 0.097248 , 0.038045 , 0.157658 , 0.161773 , 0.140713 , 0.127225 , 0.15456 , 0.17577 , 0.007686 , 0.1388 , 0.160253 , 0.002462 , 0.133507 , 0.017927 , 0.0175 , 0.437114 , 0.258026 , 0.178839 , 0.148585 , 0.099762 , 0.268747 , 0.111355 , 0.047546 , 0.157641 , 0.236741 , 0.232921 , 0.213931 , 0.174482 , 0.207747 , 0.242578 , 0.15474 , 0.222386 , 0.105974 , 0.050938 , 0.077199 , 0.186069 , 0.247225 , 0.128236 , 0.147654 , 0.097675 , 0.129207 , 0.280698 , 0.253542 , 0.337509 , 0.070871 , 0.199367 , 0 , 0.065421 , 0.130022 , 0.096496 , 0.040218 , 0.023036 , 0.093399 , 0.127103 , 0.15315 , 0.161357 , 0.054724 , 0.082025 , 0.267568 , 0.220265 , 0.16624 , 0.129149 , 0.154965 , 0.143354 , 0.153509 , 0.150833 , 0.218259 , 0.202262 , 0.232066 , 0.15893 , 0.187011 , 0.006091 , 0.141505 , 0.262413 , 0.221738 
 1057 , 0.126598 , 0.275998 , 0.112199 , 0.149468 , 0.05096 , 0.058111 , 0.150217 , 0.172539 , 0.216579 , 0.183124 , 0.14646 , 0.067451 , 0.226317 , 0.084679 , 0.129272 , 0.264854 , 0.088373 , 0.187976 , 0.141661 , 0.085889 , 0.091173 , 0.033339 , 0.152084 , 0.155392 , 0.136976 , 0.120692 , 0.142692 , 0.169728 , 0.00272 , 0.130425 , 0.149941 , 0.000859 , 0.128984 , 0.010746 , 0.011478 , 0.430444 , 0.253548 , 0.169935 , 0.139361 , 0.090096 , 0.261996 , 0.105037 , 0.041464 , 0.146737 , 0.230016 , 0.228449 , 0.210304 , 0.1719 , 0.201528 , 0.234009 , 0.151024 , 0.21364 , 0.100554 , 0.042484 , 0.069888 , 0.182802 , 0.237501 , 0.123078 , 0.140093 , 0.091283 , 0.124438 , 0.269947 , 0.25016 , 0.329919 , 0.065699 , 0.192995 , 0 , 0.060433 , 0.123141 , 0.09111 , 0.031732 , 0.017304 , 0.088338 , 0.119062 , 0.149192 , 0.156953 , 0.050631 , 0.077944 , 0.25991 , 0.212891 , 0.158647 , 0.122479 , 0.147474 , 0.140796 , 0.148189 , 0.138768 , 0.211226 , 0.193364 , 0.225798 , 0.154827 , 0.18245 , 0.004045 , 0.132798 , 0.254407 , 0.211232 
 1058 , 0.11865 , 0.275179 , 0.107991 , 0.144647 , 0.045965 , 0.048365 , 0.145381 , 0.164713 , 0.207533 , 0.177887 , 0.138625 , 0.065223 , 0.219742 , 0.08021 , 0.121124 , 0.25952 , 0.082001 , 0.181945 , 0.137351 , 0.082345 , 0.085135 , 0.027288 , 0.147293 , 0.150507 , 0.134998 , 0.114156 , 0.134148 , 0.164501 , 0 , 0.123196 , 0.141627 , 0 , 0.123392 , 0.005947 , 0.007129 , 0.424957 , 0.248982 , 0.163422 , 0.132398 , 0.082948 , 0.255474 , 0.099456 , 0.035984 , 0.138287 , 0.222848 , 0.223324 , 0.206799 , 0.167497 , 0.19533 , 0.224403 , 0.146294 , 0.205616 , 0.096391 , 0.034549 , 0.064115 , 0.179098 , 0.228329 , 0.119351 , 0.132725 , 0.085118 , 0.117072 , 0.260261 , 0.246399 , 0.321437 , 0.059104 , 0.187352 , 0 , 0.055236 , 0.117927 , 0.085175 , 0.024228 , 0.012318 , 0.082575 , 0.11186 , 0.144044 , 0.151626 , 0.046964 , 0.074332 , 0.25351 , 0.207109 , 0.152476 , 0.11702 , 0.140078 , 0.136398 , 0.143522 , 0.13168 , 0.204055 , 0.185136 , 0.220018 , 0.150071 , 0.175648 , 0.002549 , 0.125837 , 0.249303 , 0.202568 
 1059 , 0.115672 , 0.274384 , 0.106107 , 0.136921 , 0.0454 , 0.038253 , 0.139378 , 0.157404 , 0.197599 , 0.178824 , 0.128225 , 0.064072 , 0.215454 , 0.076008 , 0.113649 , 0.24869 , 0.081704 , 0.175767 , 0.133001 , 0.079716 , 0.079345 , 0.01974 , 0.14368 , 0.147365 , 0.134904 , 0.107816 , 0.129584 , 0.160461 , 0 , 0.117437 , 0.135932 , 0 , 0.116889 , 0.003977 , 0.004737 , 0.42063 , 0.244451 , 0.160055 , 0.128196 , 0.078876 , 0.249524 , 0.094771 , 0.031322 , 0.132835 , 0.215631 , 0.217334 , 0.203821 , 0.161055 , 0.189446 , 0.21498 , 0.140292 , 0.199045 , 0.093743 , 0.027397 , 0.060238 , 0.174568 , 0.220602 , 0.117049 , 0.125676 , 0.079299 , 0.106924 , 0.252907 , 0.241365 , 0.312877 , 0.050805 , 0.182481 , 0 , 0.049925 , 0.114386 , 0.078813 , 0.017912 , 0.008222 , 0.075894 , 0.105936 , 0.137886 , 0.145005 , 0.043869 , 0.071369 , 0.248582 , 0.203193 , 0.148148 , 0.112901 , 0.132773 , 0.130133 , 0.139909 , 0.130259 , 0.196982 , 0.177819 , 0.215786 , 0.144417 , 0.166866 , 0.001714 , 0.120557 , 0.248262 , 0.196251 
